time,equipment_id,sensor_type,value,unit,status
2025-06-30 13:11:37,MOTOR_002,temperature,61.7,celsius,normal
2025-06-30 13:11:37,MOTOR_002,vibration,5.26,hz,normal
2025-06-30 13:11:37,PUMP_001,temperature,51.8,celsius,normal
2025-06-30 13:11:37,PUMP_001,vibration,9.34,hz,normal
2025-06-30 13:11:37,PUMP_001,pressure,221.6,bar,normal
2025-06-30 13:11:37,PUMP_002,temperature,50.3,celsius,normal
2025-06-30 13:11:37,PUMP_002,vibration,11.44,hz,normal
2025-06-30 13:11:37,PUMP_002,pressure,216.9,bar,normal
2025-06-30 13:11:37,CONV_001,temperature,34.6,celsius,normal
2025-06-30 13:11:37,CONV_001,vibration,3.47,hz,normal
2025-06-30 13:11:37,CONV_002,temperature,34.3,celsius,normal
2025-06-30 13:11:37,CONV_002,vibration,6.13,hz,normal
2025-06-30 13:11:37,ROBOT_001,temperature,49.6,celsius,normal
2025-06-30 13:11:37,ROBOT_001,vibration,1.72,hz,normal
2025-06-30 13:11:37,ROBOT_002,temperature,48.9,celsius,normal
2025-06-30 13:11:37,ROBOT_002,vibration,5.13,hz,normal
2025-06-30 13:11:37,COMP_001,temperature,67.5,celsius,normal
2025-06-30 13:11:37,COMP_001,vibration,11.49,hz,normal
2025-06-30 13:11:37,COMP_001,pressure,6.7,bar,normal
2025-06-30 13:11:37,HVAC_001,temperature,20.8,celsius,normal
2025-06-30 13:11:37,HVAC_001,vibration,2.18,hz,normal
2025-06-30 13:16:37,MOTOR_001,temperature,61.2,celsius,normal
2025-06-30 13:16:37,MOTOR_001,vibration,9.32,hz,normal
2025-06-30 13:16:37,MOTOR_002,temperature,61.7,celsius,normal
2025-06-30 13:16:37,MOTOR_002,vibration,5.23,hz,normal
2025-06-30 13:16:37,PUMP_001,temperature,50.3,celsius,normal
2025-06-30 13:16:37,PUMP_001,vibration,10.71,hz,normal
2025-06-30 13:16:37,PUMP_001,pressure,205.4,bar,normal
2025-06-30 13:16:37,PUMP_002,temperature,57.3,celsius,normal
2025-06-30 13:16:37,PUMP_002,vibration,16.66,hz,normal
2025-06-30 13:16:37,PUMP_002,pressure,219.3,bar,normal
2025-06-30 13:16:37,CONV_001,temperature,47.2,celsius,normal
2025-06-30 13:16:37,CONV_001,vibration,6.97,hz,normal
2025-06-30 13:16:37,CONV_002,temperature,35.4,celsius,normal
2025-06-30 13:16:37,CONV_002,vibration,2.65,hz,normal
2025-06-30 13:16:37,ROBOT_001,temperature,47.3,celsius,normal
2025-06-30 13:16:37,ROBOT_001,vibration,3.29,hz,normal
2025-06-30 13:16:37,ROBOT_002,temperature,52.8,celsius,normal
2025-06-30 13:16:37,ROBOT_002,vibration,4.19,hz,normal
2025-06-30 13:16:37,COMP_001,temperature,66.0,celsius,normal
2025-06-30 13:16:37,COMP_001,vibration,12.14,hz,normal
2025-06-30 13:16:37,COMP_001,pressure,7.0,bar,normal
2025-06-30 13:16:37,HVAC_001,temperature,21.6,celsius,normal
2025-06-30 13:16:37,HVAC_001,vibration,1.36,hz,normal
2025-06-30 13:21:37,MOTOR_001,temperature,61.0,celsius,normal
2025-06-30 13:21:37,MOTOR_001,vibration,9.53,hz,normal
2025-06-30 13:21:37,MOTOR_002,temperature,61.7,celsius,normal
2025-06-30 13:21:37,MOTOR_002,vibration,10.07,hz,normal
2025-06-30 13:21:37,PUMP_001,temperature,45.2,celsius,normal
2025-06-30 13:21:37,PUMP_001,vibration,7.65,hz,normal
2025-06-30 13:21:37,PUMP_001,pressure,213.8,bar,normal
2025-06-30 13:21:37,PUMP_002,temperature,53.3,celsius,normal
2025-06-30 13:21:37,PUMP_002,vibration,11.14,hz,normal
2025-06-30 13:21:37,PUMP_002,pressure,207.9,bar,normal
2025-06-30 13:21:37,CONV_001,temperature,38.0,celsius,normal
2025-06-30 13:21:37,CONV_001,vibration,3.03,hz,normal
2025-06-30 13:21:37,CONV_002,temperature,43.5,celsius,normal
2025-06-30 13:21:37,CONV_002,vibration,6.98,hz,normal
2025-06-30 13:21:37,ROBOT_001,temperature,46.6,celsius,normal
2025-06-30 13:21:37,ROBOT_001,vibration,2.25,hz,normal
2025-06-30 13:21:37,ROBOT_002,temperature,42.5,celsius,normal
2025-06-30 13:21:37,ROBOT_002,vibration,3.14,hz,normal
2025-06-30 13:21:37,COMP_001,temperature,79.0,celsius,normal
2025-06-30 13:21:37,COMP_001,vibration,11.31,hz,normal
2025-06-30 13:21:37,COMP_001,pressure,6.9,bar,normal
2025-06-30 13:21:37,HVAC_001,temperature,20.5,celsius,normal
2025-06-30 13:21:37,HVAC_001,vibration,2.18,hz,normal
2025-06-30 13:26:37,MOTOR_001,temperature,58.3,celsius,normal
2025-06-30 13:26:37,MOTOR_001,vibration,4.63,hz,normal
2025-06-30 13:26:37,MOTOR_002,temperature,59.5,celsius,normal
2025-06-30 13:26:37,MOTOR_002,vibration,4.27,hz,normal
2025-06-30 13:26:37,PUMP_001,temperature,57.0,celsius,normal
2025-06-30 13:26:37,PUMP_001,vibration,8.75,hz,normal
2025-06-30 13:26:37,PUMP_001,pressure,219.4,bar,normal
2025-06-30 13:26:37,PUMP_002,temperature,57.3,celsius,normal
2025-06-30 13:26:37,PUMP_002,vibration,7.14,hz,normal
2025-06-30 13:26:37,PUMP_002,pressure,213.5,bar,normal
2025-06-30 13:26:37,CONV_001,temperature,40.9,celsius,normal
2025-06-30 13:26:37,CONV_001,vibration,4.71,hz,normal
2025-06-30 13:26:37,CONV_002,temperature,31.6,celsius,normal
2025-06-30 13:26:37,CONV_002,vibration,3.59,hz,normal
2025-06-30 13:26:37,ROBOT_001,temperature,41.6,celsius,normal
2025-06-30 13:26:37,ROBOT_001,vibration,3.03,hz,normal
2025-06-30 13:26:37,ROBOT_002,temperature,40.0,celsius,normal
2025-06-30 13:26:37,ROBOT_002,vibration,4.72,hz,normal
2025-06-30 13:26:37,COMP_001,temperature,74.1,celsius,normal
2025-06-30 13:26:37,COMP_001,vibration,19.98,hz,normal
2025-06-30 13:26:37,COMP_001,pressure,7.0,bar,normal
2025-06-30 13:26:37,HVAC_001,temperature,22.0,celsius,normal
2025-06-30 13:26:37,HVAC_001,vibration,2.91,hz,normal
2025-06-30 13:31:37,MOTOR_001,temperature,50.7,celsius,normal
2025-06-30 13:31:37,MOTOR_001,vibration,4.96,hz,normal
2025-06-30 13:31:37,MOTOR_002,temperature,52.4,celsius,normal
2025-06-30 13:31:37,MOTOR_002,vibration,6.28,hz,normal
2025-06-30 13:31:37,PUMP_001,temperature,54.7,celsius,normal
2025-06-30 13:31:37,PUMP_001,vibration,9.08,hz,normal
2025-06-30 13:31:37,PUMP_001,pressure,221.2,bar,normal
2025-06-30 13:31:37,PUMP_002,temperature,45.5,celsius,normal
2025-06-30 13:31:37,PUMP_002,vibration,14.98,hz,normal
2025-06-30 13:31:37,PUMP_002,pressure,208.0,bar,normal
2025-06-30 13:31:37,CONV_001,temperature,47.4,celsius,normal
2025-06-30 13:31:37,CONV_001,vibration,6.0,hz,normal
2025-06-30 13:31:37,CONV_002,temperature,43.7,celsius,normal
2025-06-30 13:31:37,CONV_002,vibration,1.8,hz,normal
2025-06-30 13:31:37,ROBOT_001,temperature,53.2,celsius,normal
2025-06-30 13:31:37,ROBOT_001,vibration,2.86,hz,normal
2025-06-30 13:31:37,ROBOT_002,temperature,51.0,celsius,normal
2025-06-30 13:31:37,ROBOT_002,vibration,3.98,hz,normal
2025-06-30 13:31:37,COMP_001,temperature,65.5,celsius,normal
2025-06-30 13:31:37,COMP_001,vibration,15.65,hz,normal
2025-06-30 13:31:37,COMP_001,pressure,6.6,bar,normal
2025-06-30 13:31:37,HVAC_001,temperature,20.1,celsius,normal
2025-06-30 13:31:37,HVAC_001,vibration,1.7,hz,normal
2025-06-30 13:36:37,MOTOR_001,temperature,63.4,celsius,normal
2025-06-30 13:36:37,MOTOR_001,vibration,8.09,hz,normal
2025-06-30 13:36:37,MOTOR_002,temperature,54.2,celsius,normal
2025-06-30 13:36:37,MOTOR_002,vibration,7.67,hz,normal
2025-06-30 13:36:37,PUMP_001,temperature,56.6,celsius,normal
2025-06-30 13:36:37,PUMP_001,vibration,9.38,hz,normal
2025-06-30 13:36:37,PUMP_001,pressure,213.8,bar,normal
2025-06-30 13:36:37,PUMP_002,temperature,54.1,celsius,normal
2025-06-30 13:36:37,PUMP_002,vibration,14.0,hz,normal
2025-06-30 13:36:37,PUMP_002,pressure,210.3,bar,normal
2025-06-30 13:36:37,CONV_001,temperature,35.6,celsius,normal
2025-06-30 13:36:37,CONV_001,vibration,2.07,hz,normal
2025-06-30 13:36:37,CONV_002,temperature,42.2,celsius,normal
2025-06-30 13:36:37,CONV_002,vibration,6.52,hz,normal
2025-06-30 13:36:37,ROBOT_001,temperature,44.2,celsius,normal
2025-06-30 13:36:37,ROBOT_001,vibration,3.15,hz,normal
2025-06-30 13:36:37,ROBOT_002,temperature,45.3,celsius,normal
2025-06-30 13:36:37,ROBOT_002,vibration,4.06,hz,normal
2025-06-30 13:36:37,COMP_001,temperature,65.9,celsius,normal
2025-06-30 13:36:37,COMP_001,vibration,19.64,hz,normal
2025-06-30 13:36:37,COMP_001,pressure,6.7,bar,normal
2025-06-30 13:36:37,HVAC_001,temperature,18.4,celsius,normal
2025-06-30 13:36:37,HVAC_001,vibration,2.5,hz,normal
2025-06-30 13:41:37,MOTOR_001,temperature,52.4,celsius,normal
2025-06-30 13:41:37,MOTOR_001,vibration,7.46,hz,normal
2025-06-30 13:41:37,MOTOR_002,temperature,56.2,celsius,normal
2025-06-30 13:41:37,MOTOR_002,vibration,5.41,hz,normal
2025-06-30 13:41:37,PUMP_001,temperature,58.2,celsius,normal
2025-06-30 13:41:37,PUMP_001,vibration,12.33,hz,normal
2025-06-30 13:41:37,PUMP_001,pressure,206.9,bar,normal
2025-06-30 13:41:37,PUMP_002,temperature,47.5,celsius,normal
2025-06-30 13:41:37,PUMP_002,vibration,9.84,hz,normal
2025-06-30 13:41:37,PUMP_002,pressure,199.8,bar,normal
2025-06-30 13:41:37,CONV_001,temperature,35.6,celsius,normal
2025-06-30 13:41:37,CONV_001,vibration,5.58,hz,normal
2025-06-30 13:41:37,CONV_002,temperature,31.1,celsius,normal
2025-06-30 13:41:37,CONV_002,vibration,6.41,hz,normal
2025-06-30 13:41:37,ROBOT_001,temperature,43.2,celsius,normal
2025-06-30 13:41:37,ROBOT_001,vibration,3.11,hz,normal
2025-06-30 13:41:37,ROBOT_002,temperature,51.0,celsius,normal
2025-06-30 13:41:37,ROBOT_002,vibration,3.19,hz,normal
2025-06-30 13:41:37,COMP_001,temperature,72.7,celsius,normal
2025-06-30 13:41:37,COMP_001,vibration,16.26,hz,normal
2025-06-30 13:41:37,COMP_001,pressure,6.8,bar,normal
2025-06-30 13:41:37,HVAC_001,temperature,19.4,celsius,normal
2025-06-30 13:41:37,HVAC_001,vibration,3.27,hz,normal
2025-06-30 13:46:37,MOTOR_001,temperature,61.2,celsius,normal
2025-06-30 13:46:37,MOTOR_001,vibration,8.71,hz,normal
2025-06-30 13:46:37,MOTOR_002,temperature,52.1,celsius,normal
2025-06-30 13:46:37,MOTOR_002,vibration,8.03,hz,normal
2025-06-30 13:46:37,PUMP_001,temperature,56.2,celsius,normal
2025-06-30 13:46:37,PUMP_001,vibration,16.2,hz,normal
2025-06-30 13:46:37,PUMP_001,pressure,217.5,bar,normal
2025-06-30 13:46:37,PUMP_002,temperature,45.4,celsius,normal
2025-06-30 13:46:37,PUMP_002,vibration,14.12,hz,normal
2025-06-30 13:46:37,PUMP_002,pressure,209.7,bar,normal
2025-06-30 13:46:37,CONV_001,temperature,35.1,celsius,normal
2025-06-30 13:46:37,CONV_001,vibration,5.3,hz,normal
2025-06-30 13:46:37,CONV_002,temperature,41.7,celsius,normal
2025-06-30 13:46:37,CONV_002,vibration,6.12,hz,normal
2025-06-30 13:46:37,ROBOT_001,temperature,46.3,celsius,normal
2025-06-30 13:46:37,ROBOT_001,vibration,2.8,hz,normal
2025-06-30 13:46:37,ROBOT_002,temperature,44.0,celsius,normal
2025-06-30 13:46:37,ROBOT_002,vibration,1.92,hz,normal
2025-06-30 13:46:37,COMP_001,temperature,76.7,celsius,normal
2025-06-30 13:46:37,COMP_001,vibration,13.53,hz,normal
2025-06-30 13:46:37,COMP_001,pressure,6.9,bar,normal
2025-06-30 13:46:37,HVAC_001,temperature,19.3,celsius,normal
2025-06-30 13:46:37,HVAC_001,vibration,1.47,hz,normal
2025-06-30 13:51:37,MOTOR_001,temperature,61.6,celsius,normal
2025-06-30 13:51:37,MOTOR_001,vibration,3.85,hz,normal
2025-06-30 13:51:37,MOTOR_002,temperature,65.7,celsius,normal
2025-06-30 13:51:37,MOTOR_002,vibration,9.8,hz,normal
2025-06-30 13:51:37,PUMP_001,temperature,58.0,celsius,normal
2025-06-30 13:51:37,PUMP_001,vibration,12.26,hz,normal
2025-06-30 13:51:37,PUMP_001,pressure,216.0,bar,normal
2025-06-30 13:51:37,PUMP_002,temperature,52.6,celsius,normal
2025-06-30 13:51:37,PUMP_002,vibration,8.67,hz,normal
2025-06-30 13:51:37,PUMP_002,pressure,217.7,bar,normal
2025-06-30 13:51:37,CONV_001,temperature,39.6,celsius,normal
2025-06-30 13:51:37,CONV_001,vibration,2.71,hz,normal
2025-06-30 13:51:37,CONV_002,temperature,30.7,celsius,normal
2025-06-30 13:51:37,CONV_002,vibration,3.88,hz,normal
2025-06-30 13:51:37,ROBOT_001,temperature,40.4,celsius,normal
2025-06-30 13:51:37,ROBOT_001,vibration,4.52,hz,normal
2025-06-30 13:51:37,ROBOT_002,temperature,42.3,celsius,normal
2025-06-30 13:51:37,ROBOT_002,vibration,5.35,hz,normal
2025-06-30 13:51:37,COMP_001,temperature,65.6,celsius,normal
2025-06-30 13:51:37,COMP_001,vibration,15.76,hz,normal
2025-06-30 13:51:37,COMP_001,pressure,6.7,bar,normal
2025-06-30 13:51:37,HVAC_001,temperature,20.8,celsius,normal
2025-06-30 13:51:37,HVAC_001,vibration,2.65,hz,normal
2025-06-30 13:56:37,MOTOR_001,temperature,67.1,celsius,normal
2025-06-30 13:56:37,MOTOR_001,vibration,9.18,hz,normal
2025-06-30 13:56:37,MOTOR_002,temperature,54.2,celsius,normal
2025-06-30 13:56:37,MOTOR_002,vibration,6.38,hz,normal
2025-06-30 13:56:37,PUMP_001,temperature,44.7,celsius,normal
2025-06-30 13:56:37,PUMP_001,vibration,12.75,hz,normal
2025-06-30 13:56:37,PUMP_001,pressure,216.1,bar,normal
2025-06-30 13:56:37,PUMP_002,temperature,47.8,celsius,normal
2025-06-30 13:56:37,PUMP_002,vibration,14.34,hz,normal
2025-06-30 13:56:37,PUMP_002,pressure,209.3,bar,normal
2025-06-30 13:56:37,CONV_001,temperature,44.6,celsius,normal
2025-06-30 13:56:37,CONV_001,vibration,6.78,hz,normal
2025-06-30 13:56:37,CONV_002,temperature,47.4,celsius,normal
2025-06-30 13:56:37,CONV_002,vibration,2.21,hz,normal
2025-06-30 13:56:37,ROBOT_001,temperature,40.0,celsius,normal
2025-06-30 13:56:37,ROBOT_001,vibration,1.55,hz,normal
2025-06-30 13:56:37,ROBOT_002,temperature,51.2,celsius,normal
2025-06-30 13:56:37,ROBOT_002,vibration,2.02,hz,normal
2025-06-30 13:56:37,COMP_001,temperature,68.6,celsius,normal
2025-06-30 13:56:37,COMP_001,vibration,11.23,hz,normal
2025-06-30 13:56:37,COMP_001,pressure,6.5,bar,normal
2025-06-30 13:56:37,HVAC_001,temperature,20.8,celsius,normal
2025-06-30 13:56:37,HVAC_001,vibration,1.71,hz,normal
2025-06-30 14:01:37,MOTOR_001,temperature,62.1,celsius,normal
2025-06-30 14:01:37,MOTOR_001,vibration,4.95,hz,normal
2025-06-30 14:01:37,MOTOR_002,temperature,59.2,celsius,normal
2025-06-30 14:01:37,MOTOR_002,vibration,4.76,hz,normal
2025-06-30 14:01:37,PUMP_001,temperature,49.1,celsius,normal
2025-06-30 14:01:37,PUMP_001,vibration,11.51,hz,normal
2025-06-30 14:01:37,PUMP_001,pressure,210.6,bar,normal
2025-06-30 14:01:37,PUMP_002,temperature,57.4,celsius,normal
2025-06-30 14:01:37,PUMP_002,vibration,13.39,hz,normal
2025-06-30 14:01:37,PUMP_002,pressure,219.6,bar,normal
2025-06-30 14:01:37,CONV_001,temperature,44.1,celsius,normal
2025-06-30 14:01:37,CONV_001,vibration,6.18,hz,normal
2025-06-30 14:01:37,CONV_002,temperature,42.0,celsius,normal
2025-06-30 14:01:37,CONV_002,vibration,5.62,hz,normal
2025-06-30 14:01:37,ROBOT_001,temperature,44.1,celsius,normal
2025-06-30 14:01:37,ROBOT_001,vibration,3.33,hz,normal
2025-06-30 14:01:37,ROBOT_002,temperature,42.0,celsius,normal
2025-06-30 14:01:37,ROBOT_002,vibration,2.95,hz,normal
2025-06-30 14:01:37,COMP_001,temperature,71.9,celsius,normal
2025-06-30 14:01:37,COMP_001,vibration,17.71,hz,normal
2025-06-30 14:01:37,COMP_001,pressure,7.0,bar,normal
2025-06-30 14:01:37,HVAC_001,temperature,20.9,celsius,normal
2025-06-30 14:01:37,HVAC_001,vibration,3.19,hz,normal
2025-06-30 14:06:37,MOTOR_001,temperature,50.9,celsius,normal
2025-06-30 14:06:37,MOTOR_001,vibration,7.85,hz,normal
2025-06-30 14:06:37,MOTOR_002,temperature,54.0,celsius,normal
2025-06-30 14:06:37,MOTOR_002,vibration,7.02,hz,normal
2025-06-30 14:06:37,PUMP_001,temperature,56.8,celsius,normal
2025-06-30 14:06:37,PUMP_001,vibration,15.65,hz,normal
2025-06-30 14:06:37,PUMP_001,pressure,204.6,bar,normal
2025-06-30 14:06:37,PUMP_002,temperature,47.5,celsius,normal
2025-06-30 14:06:37,PUMP_002,vibration,9.33,hz,normal
2025-06-30 14:06:37,PUMP_002,pressure,198.1,bar,normal
2025-06-30 14:06:37,CONV_001,temperature,29.8,celsius,normal
2025-06-30 14:06:37,CONV_001,vibration,5.23,hz,normal
2025-06-30 14:06:37,CONV_002,temperature,31.3,celsius,normal
2025-06-30 14:06:37,CONV_002,vibration,2.1,hz,normal
2025-06-30 14:06:37,ROBOT_001,temperature,45.8,celsius,normal
2025-06-30 14:06:37,ROBOT_001,vibration,2.12,hz,normal
2025-06-30 14:06:37,ROBOT_002,temperature,41.2,celsius,normal
2025-06-30 14:06:37,ROBOT_002,vibration,5.05,hz,normal
2025-06-30 14:06:37,COMP_001,temperature,68.0,celsius,normal
2025-06-30 14:06:37,COMP_001,vibration,18.24,hz,normal
2025-06-30 14:06:37,COMP_001,pressure,6.9,bar,normal
2025-06-30 14:06:37,HVAC_001,temperature,17.9,celsius,normal
2025-06-30 14:06:37,HVAC_001,vibration,2.54,hz,normal
2025-06-30 14:11:37,MOTOR_001,temperature,50.4,celsius,normal
2025-06-30 14:11:37,MOTOR_001,vibration,10.03,hz,normal
2025-06-30 14:11:37,MOTOR_002,temperature,66.5,celsius,normal
2025-06-30 14:11:37,MOTOR_002,vibration,5.22,hz,normal
2025-06-30 14:11:37,PUMP_001,temperature,44.2,celsius,normal
2025-06-30 14:11:37,PUMP_001,vibration,10.58,hz,normal
2025-06-30 14:11:37,PUMP_001,pressure,199.7,bar,normal
2025-06-30 14:11:37,PUMP_002,temperature,44.0,celsius,normal
2025-06-30 14:11:37,PUMP_002,vibration,10.76,hz,normal
2025-06-30 14:11:37,PUMP_002,pressure,219.4,bar,normal
2025-06-30 14:11:37,CONV_001,temperature,43.2,celsius,normal
2025-06-30 14:11:37,CONV_001,vibration,2.7,hz,normal
2025-06-30 14:11:37,CONV_002,temperature,34.8,celsius,normal
2025-06-30 14:11:37,CONV_002,vibration,2.78,hz,normal
2025-06-30 14:11:37,ROBOT_001,temperature,44.0,celsius,normal
2025-06-30 14:11:37,ROBOT_001,vibration,1.56,hz,normal
2025-06-30 14:11:37,ROBOT_002,temperature,46.4,celsius,normal
2025-06-30 14:11:37,ROBOT_002,vibration,4.24,hz,normal
2025-06-30 14:11:37,COMP_001,temperature,77.0,celsius,normal
2025-06-30 14:11:37,COMP_001,vibration,11.81,hz,normal
2025-06-30 14:11:37,COMP_001,pressure,6.7,bar,normal
2025-06-30 14:11:37,HVAC_001,temperature,21.2,celsius,normal
2025-06-30 14:11:37,HVAC_001,vibration,2.78,hz,normal
2025-06-30 14:16:37,MOTOR_001,temperature,61.1,celsius,normal
2025-06-30 14:16:37,MOTOR_001,vibration,4.34,hz,normal
2025-06-30 14:16:37,MOTOR_002,temperature,57.6,celsius,normal
2025-06-30 14:16:37,MOTOR_002,vibration,4.24,hz,normal
2025-06-30 14:16:37,PUMP_001,temperature,46.8,celsius,normal
2025-06-30 14:16:37,PUMP_001,vibration,9.05,hz,normal
2025-06-30 14:16:37,PUMP_001,pressure,202.0,bar,normal
2025-06-30 14:16:37,PUMP_002,temperature,56.0,celsius,normal
2025-06-30 14:16:37,PUMP_002,vibration,9.8,hz,normal
2025-06-30 14:16:37,PUMP_002,pressure,200.8,bar,normal
2025-06-30 14:16:37,CONV_001,temperature,38.0,celsius,normal
2025-06-30 14:16:37,CONV_001,vibration,7.17,hz,normal
2025-06-30 14:16:37,CONV_002,temperature,30.0,celsius,normal
2025-06-30 14:16:37,CONV_002,vibration,4.42,hz,normal
2025-06-30 14:16:37,ROBOT_001,temperature,44.0,celsius,normal
2025-06-30 14:16:37,ROBOT_001,vibration,2.62,hz,normal
2025-06-30 14:16:37,ROBOT_002,temperature,40.0,celsius,normal
2025-06-30 14:16:37,ROBOT_002,vibration,4.79,hz,normal
2025-06-30 14:16:37,COMP_001,temperature,63.9,celsius,normal
2025-06-30 14:16:37,COMP_001,vibration,18.61,hz,normal
2025-06-30 14:16:37,COMP_001,pressure,6.7,bar,normal
2025-06-30 14:16:37,HVAC_001,temperature,20.3,celsius,normal
2025-06-30 14:16:37,HVAC_001,vibration,1.74,hz,normal
2025-06-30 14:21:37,MOTOR_001,temperature,63.8,celsius,normal
2025-06-30 14:21:37,MOTOR_001,vibration,8.13,hz,normal
2025-06-30 14:21:37,MOTOR_002,temperature,54.1,celsius,normal
2025-06-30 14:21:37,MOTOR_002,vibration,8.8,hz,normal
2025-06-30 14:21:37,PUMP_001,temperature,44.5,celsius,normal
2025-06-30 14:21:37,PUMP_001,vibration,9.89,hz,normal
2025-06-30 14:21:37,PUMP_001,pressure,214.8,bar,normal
2025-06-30 14:21:37,PUMP_002,temperature,57.4,celsius,normal
2025-06-30 14:21:37,PUMP_002,vibration,7.77,hz,normal
2025-06-30 14:21:37,PUMP_002,pressure,200.7,bar,normal
2025-06-30 14:21:37,CONV_001,temperature,33.1,celsius,normal
2025-06-30 14:21:37,CONV_001,vibration,3.05,hz,normal
2025-06-30 14:21:37,CONV_002,temperature,37.1,celsius,normal
2025-06-30 14:21:37,CONV_002,vibration,6.01,hz,normal
2025-06-30 14:21:37,ROBOT_001,temperature,41.7,celsius,normal
2025-06-30 14:21:37,ROBOT_001,vibration,5.03,hz,normal
2025-06-30 14:21:37,ROBOT_002,temperature,39.1,celsius,normal
2025-06-30 14:21:37,ROBOT_002,vibration,4.19,hz,normal
2025-06-30 14:21:37,COMP_001,temperature,76.2,celsius,normal
2025-06-30 14:21:37,COMP_001,vibration,12.97,hz,normal
2025-06-30 14:21:37,COMP_001,pressure,6.6,bar,normal
2025-06-30 14:21:37,HVAC_001,temperature,20.3,celsius,normal
2025-06-30 14:21:37,HVAC_001,vibration,2.74,hz,normal
2025-06-30 14:26:37,MOTOR_001,temperature,62.4,celsius,normal
2025-06-30 14:26:37,MOTOR_001,vibration,6.85,hz,normal
2025-06-30 14:26:37,MOTOR_002,temperature,58.5,celsius,normal
2025-06-30 14:26:37,MOTOR_002,vibration,5.48,hz,normal
2025-06-30 14:26:37,PUMP_001,temperature,49.1,celsius,normal
2025-06-30 14:26:37,PUMP_001,vibration,15.98,hz,normal
2025-06-30 14:26:37,PUMP_001,pressure,219.2,bar,normal
2025-06-30 14:26:37,PUMP_002,temperature,51.6,celsius,normal
2025-06-30 14:26:37,PUMP_002,vibration,10.76,hz,normal
2025-06-30 14:26:37,PUMP_002,pressure,205.1,bar,normal
2025-06-30 14:26:37,CONV_001,temperature,43.2,celsius,normal
2025-06-30 14:26:37,CONV_001,vibration,5.11,hz,normal
2025-06-30 14:26:37,CONV_002,temperature,44.8,celsius,normal
2025-06-30 14:26:37,CONV_002,vibration,4.04,hz,normal
2025-06-30 14:26:37,ROBOT_001,temperature,42.1,celsius,normal
2025-06-30 14:26:37,ROBOT_001,vibration,3.39,hz,normal
2025-06-30 14:26:37,ROBOT_002,temperature,52.8,celsius,normal
2025-06-30 14:26:37,ROBOT_002,vibration,4.19,hz,normal
2025-06-30 14:26:37,COMP_001,temperature,73.9,celsius,normal
2025-06-30 14:26:37,COMP_001,vibration,18.4,hz,normal
2025-06-30 14:26:37,COMP_001,pressure,6.6,bar,normal
2025-06-30 14:26:37,HVAC_001,temperature,20.1,celsius,normal
